観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,5日の最大値(mm),5日の最大値の品質情報,5日の最大値起時（時）(まで),5日の最大値起時（分）(まで),5日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,4日までの観測史上1位の値(mm),4日までの観測史上1位の値の品質情報,4日までの観測史上1位の値の年,4日までの観測史上1位の値の月,4日までの観測史上1位の値の日,4日までの7月の1位の値(mm),4日までの7月の1位の値の品質情報,4日までの7月の1位の値の年,4日までの7月の1位の値の月,4日までの7月の1位の値の日,統計開始年
52642,岐阜県,上石津（カミイシヅ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,84.0,8,2017,10,22,42.0,8,2022,07,19,2016
53016,三重県,北勢（ホクセイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,133,8,1983,07,11,133,8,1983,07,11,1976
53041,三重県,桑名（クワナ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,142,8,2000,09,11,72.0,8,2022,07,10,1976
53061,三重県,四日市（ヨッカイチ）,47684,2024,07,05,15,50,0.0,8,0.0,4,,,,,,171.0,8,2012,09,30,93,8,1983,07,11,1976
53091,三重県,亀山（カメヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,153.5,8,2012,09,30,76,8,1979,07,08,1976
53112,三重県,上野（ウエノ）,47649,2024,07,05,15,50,0.0,8,0.0,4,,,,,,104.0,8,2012,09,30,61.0,8,2015,07,14,1976
53121,三重県,笠取山（カサトリヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,153.5,8,2014,08,09,90,8,1984,07,16,1976
53133,三重県,津（ツ）,47651,2024,07,05,15,50,0.0,8,0.0,4,,,,,,271,8,2004,09,29,59.5,8,2012,07,06,1976
53141,三重県,名張（ナバリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,104,8,1986,07,21,104,8,1986,07,21,1976
53151,三重県,白山（ハクサン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,152,8,1993,09,09,77.0,8,2010,07,15,1979
53196,三重県,小俣（オバタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,172,8,1999,06,30,74,8,1997,07,26,1976
53231,三重県,粥見（カユミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,184.5,8,2015,08,25,89,8,1998,07,29,1976
53257,三重県,鳥羽（トバ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,179,8,1998,05,29,117,8,1988,07,14,1977
53287,三重県,藤坂峠（フジサカトウゲ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,185,8,1997,09,06,97.5,8,2020,07,25,1976
53296,三重県,南伊勢（ミナミイセ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,155,8,1982,08,03,126.5,8,2018,07,29,1978
53307,三重県,阿児（アゴ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,189,8,2001,10,10,103,8,1997,07,26,1982
53321,三重県,宮川（ミヤガワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,291,4,2004,09,29,187.5,8,2011,07,19,1978
53326,三重県,紀伊長島（キイナガシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,236,8,1984,07,24,236,8,1984,07,24,1979
53378,三重県,尾鷲（オワセ）,47663,2024,07,05,15,50,0.0,8,0.0,4,,,,,,315,8,2004,09,29,155.5,8,2011,07,19,1976
53401,三重県,熊野新鹿（クマノアタシカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,173.0,8,2017,10,22,104.5,8,2014,07,09,2001
53416,三重県,御浜（ミハマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,231.0,8,2011,09,04,110,8,1997,07,26,1985
54012,新潟県,粟島（アワシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,101,8,1999,08,12,87.0,8,2013,07,22,1976
54041,新潟県,弾崎（ハジキザキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,119,8,1981,08,04,110.0,8,2014,07,09,1978
54056,新潟県,高根（タカネ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,145,8,2005,08,11,88.5,8,2019,07,28,1978
54086,新潟県,村上（ムラカミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,109.5,8,2022,07,18,109.5,8,2022,07,18,1976
54097,新潟県,三面（ミオモテ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,121.5,8,2022,08,03,84.0,8,2019,07,28,1981
54157,新潟県,相川（アイカワ）,47602,2024,07,05,15,50,0.0,8,0.0,4,,,,,,107.5,8,2012,07,15,107.5,8,2012,07,15,1976
54166,新潟県,両津（リョウツ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,114.0,8,2014,07,09,114.0,8,2014,07,09,1976
54181,新潟県,中条（ナカジョウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,152.5,8,2022,08,04,75,8,2004,07,10,1978
54191,新潟県,下関（シモセキ）,,2024,07,05,15,50,0.0,8,0.5,4,05,10,8,,,323.5,8,2022,08,04,107.0,8,2014,07,09,1976
54232,新潟県,新潟（ニイガタ）,47604,2024,07,05,15,50,0.0,8,0.0,4,,,,,,144,8,1998,08,04,86,8,1984,07,16,1976
54236,新潟県,松浜（マツハマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,81.0,8,2022,07,15,81.0,8,2022,07,15,2003
54271,新潟県,羽茂（ハモチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,121,8,1979,07,28,121,8,1979,07,28,1976
54296,新潟県,新津（ニイツ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102,8,1998,08,04,78.0,8,2011,07,30,1976
54301,新潟県,瓢湖（ヒョウコ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,64.0,8,2021,08,23,59.5,8,2020,07,31,2014
54311,新潟県,赤谷（アカダニ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,147,8,2005,08,08,75.0,8,2019,07,27,1976
54341,新潟県,巻（マキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,116.5,8,2014,07,09,116.5,8,2014,07,09,1976
54387,新潟県,寺泊（テラドマリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,106,8,2006,06,30,100,8,2006,07,01,2001
54396,新潟県,三条（サンジョウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,120.5,8,2011,07,29,120.5,8,2011,07,29,1976
54406,新潟県,村松（ムラマツ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,134,8,2000,07,15,134,8,2000,07,15,1976
54421,新潟県,津川（ツガワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102.0,8,2011,07,28,102.0,8,2011,07,28,1976
54462,新潟県,宮寄上（ミヤヨリカミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,154.0,8,2011,07,29,154.0,8,2011,07,29,1983
54472,新潟県,室谷（ムロヤ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,100.5,8,2013,07,27,100.5,8,2013,07,27,1993
54501,新潟県,長岡（ナガオカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,123,8,1995,08,10,114.0,8,2011,07,30,1976
54506,新潟県,栃尾（トチオ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,144.0,8,2011,07,30,144.0,8,2011,07,30,1976
54541,新潟県,柏崎（カシワザキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108,8,1984,08,30,81,8,2004,07,16,1976
54566,新潟県,守門（スモン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,134.5,8,2013,07,30,134.5,8,2013,07,30,1976
54586,新潟県,大潟（オオガタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,86,8,2002,08,25,84,8,2004,07,17,1978
54606,新潟県,小国（オグニ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,140,8,1984,08,30,96,8,2004,07,16,1977
54616,新潟県,小出（コイデ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,116.5,8,2017,07,18,116.5,8,2017,07,18,1976
54621,新潟県,大湯（オオユ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,124.0,8,2011,07,30,124.0,8,2011,07,30,1981
54651,新潟県,高田（タカダ）,47612,2024,07,05,15,50,0.0,8,0.0,4,,,,,,116,8,2006,10,29,91,8,1995,07,11,1976
54661,新潟県,安塚（ヤスヅカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,117,8,1995,07,11,117,8,1995,07,11,1976
54666,新潟県,川谷（カワダニ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,118.0,8,2011,07,30,118.0,8,2011,07,30,1985
54671,新潟県,松代（マツダイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102.0,8,2011,07,30,102.0,8,2011,07,30,1977
54676,新潟県,十日町（トオカマチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,155.0,8,2011,07,29,155.0,8,2011,07,29,1976
54711,新潟県,糸魚川（イトイガワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,113,8,1976,08,14,91.0,8,2017,07,01,1976
54721,新潟県,能生（ノウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,118.0,8,2013,09,16,87.5,8,2017,07,01,1976
54737,新潟県,筒方（ドウガタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,110.5,8,2019,08,25,91.0,8,2023,07,13,1985
54761,新潟県,塩沢（シオザワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,147.5,8,2011,07,30,147.5,8,2011,07,30,1983
54816,新潟県,関山（セキヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,71.5,8,2019,10,12,69,8,1995,07,11,1976
54836,新潟県,津南（ツナン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,88.5,8,2012,09,30,67,8,2001,07,15,1976
54841,新潟県,湯沢（ユザワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,117,8,1981,08,23,78,8,1981,07,13,1976
54876,新潟県,平岩（ヒライワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,98,4,1995,07,11,98,4,1995,07,11,1978
54892,新潟県,樽本（タルモト）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,82,8,1995,07,11,82,8,1995,07,11,1985
55022,富山県,朝日（アサヒ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,95,8,1976,08,14,90,8,1985,07,08,1976
55041,富山県,氷見（ヒミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,93.5,8,2008,08,16,80.0,8,2008,07,28,1978
55056,富山県,魚津（ウオヅ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,187.5,8,2014,07,19,187.5,8,2014,07,19,1976
55063,富山県,宇奈月（ウナヅキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,117.5,8,2017,10,23,117,8,1985,07,08,1984
55091,富山県,伏木（フシキ）,47606,2024,07,05,15,50,0.0,8,0.0,4,,,,,,127,8,2001,06,29,89,8,2002,07,13,1976
55102,富山県,富山（トヤマ）,47607,2024,07,05,15,50,0.0,8,0.0,4,,,,,,109.0,8,2023,07,12,109.0,8,2023,07,12,1976
55141,富山県,砺波（トナミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,117.5,8,2023,07,13,117.5,8,2023,07,13,1976
55151,富山県,秋ヶ島（アキガシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,118.5,8,2023,07,13,118.5,8,2023,07,13,2003
55156,富山県,大山（オオヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,114.0,8,2023,07,13,114.0,8,2023,07,13,1984
55166,富山県,上市（カミイチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,106.5,8,2023,07,13,106.5,8,2023,07,13,1978
55191,富山県,南砺高宮（ナントタカミヤ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,91.5,8,2008,07,08,91.5,8,2008,07,08,1976
55206,富山県,八尾（ヤツオ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,159,8,1979,10,01,121.0,8,2023,07,13,1976
55217,富山県,立山芦峅（タテヤマアシクラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,139.0,8,2016,07,27,139.0,8,2016,07,27,2010
55252,富山県,五箇山（ゴカヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,130.0,8,2008,07,28,130.0,8,2008,07,28,2004
55267,富山県,猪谷（イノタニ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,79.5,8,2017,08,12,76,8,2002,07,10,1996
56036,石川県,珠洲（スズ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108,8,1999,08,12,102,8,1989,07,12,1976
56052,石川県,輪島（ワジマ）,47600,2024,07,05,15,50,0.0,8,0.0,4,,,,,,126.5,8,2013,08,30,102,8,1989,07,12,1976
56081,石川県,門前（モンゼン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,133,8,2006,08,13,82,8,1976,07,18,1976
56093,石川県,三井（ミイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,87.0,8,2010,09,08,66.0,8,2011,07,30,2003
56116,石川県,志賀（シカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,92.0,8,2018,08,31,78,8,1987,07,25,1976
56146,石川県,七尾（ナナオ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,122.0,8,2018,08,31,113.0,8,2010,07,09,1976
56176,石川県,羽咋（ハクイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,120.5,8,2014,08,08,97,8,2004,07,10,1976
56186,石川県,かほく（カホク）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,176.0,8,2023,07,12,176.0,8,2023,07,12,1976
56192,石川県,宝達志水（ホウダツシミズ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,98,8,2005,08,11,78,8,2005,07,12,2003
56227,石川県,金沢（カナザワ）,47605,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108.5,8,2018,08,16,85.0,8,2017,07,04,1991
56232,石川県,医王山（イオウゼン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,110.0,8,2008,07,28,110.0,8,2008,07,28,2003
56276,石川県,小松（コマツ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,126.5,8,2022,08,04,80,8,2006,07,17,1978
56286,石川県,白山河内（ハクサンカワチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,162.0,8,2022,08,04,86.5,8,2014,07,20,1976
56301,石川県,加賀中津原（カガナカツハラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,143,8,1998,09,22,96,8,1981,07,03,1976
56346,石川県,白山白峰（ハクサンシラミネ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,181.5,8,2022,08,04,85,8,2002,07,13,1977
56401,石川県,舳倉島（ヘグラジマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,103.5,8,2022,09,20,91.5,8,2023,07,19,2014
57001,福井県,三国（ミクニ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,130.0,8,2023,07,13,130.0,8,2023,07,13,1976
57026,福井県,春江（ハルエ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,73.5,8,2022,08,04,66,8,2004,07,18,2003
57051,福井県,越廼（コシノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,109.5,8,2011,08,19,104.0,8,2023,07,13,1978
57066,福井県,福井（フクイ）,47616,2024,07,05,15,50,0.0,8,0.0,4,,,,,,151,8,2004,07,18,151,8,2004,07,18,1976
57071,福井県,美山（ミヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,188,8,2004,07,18,188,8,2004,07,18,1976
57082,福井県,勝山（カツヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,94.0,8,2008,08,28,80.0,8,2023,07,13,1993
57106,福井県,武生（タケフ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,86.0,8,2023,07,13,86.0,8,2023,07,13,2005
57121,福井県,大野（オオノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,111.5,8,2022,08,04,92.0,8,2023,07,13,1976
57176,福井県,九頭竜（クズリュウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,138.5,8,2022,08,04,114,8,2002,07,10,1982
57206,福井県,今庄（イマジョウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108.5,8,2022,08,05,77.0,8,2010,07,12,1976
57248,福井県,敦賀（ツルガ）,47631,2024,07,05,15,50,0.0,8,0.0,4,,,,,,84.0,8,2023,06,29,74,8,1994,07,07,1976
57286,福井県,美浜（ミハマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,189,8,1999,08,14,54,8,1995,07,21,1976
57311,福井県,大飯（オオイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,131.5,8,2011,05,30,73.5,8,2016,07,07,1995
57317,福井県,小浜（オバマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,117.5,8,2018,08,24,100,8,1995,07,03,1976
60026,滋賀県,柳ケ瀬（ヤナガセ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,98,8,2005,08,13,87,8,1995,07,03,1976
60051,滋賀県,今津（イマヅ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,97,8,1999,09,15,79.5,8,2020,07,08,1976
60061,滋賀県,長浜（ナガハマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,84.0,8,2008,07,18,84.0,8,2008,07,18,1976
60081,滋賀県,朽木平良（クツキヘラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,153.5,8,2018,08,24,100.0,8,2011,07,20,2006
60102,滋賀県,米原（マイバラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,98.0,8,2012,09,18,86.5,8,2008,07,18,2001
60116,滋賀県,南小松（ミナミコマツ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,92.5,8,2014,08,15,88.5,8,2020,07,08,1976
60131,滋賀県,彦根（ヒコネ）,47761,2024,07,05,15,50,0.0,8,0.0,4,,,,,,87,8,1990,09,19,79.5,8,2010,07,13,1976
60161,滋賀県,近江八幡（オウミハチマン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,164,8,1990,09,15,91,8,1987,07,14,1976
60196,滋賀県,東近江（ヒガシオウミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102,8,1976,06,09,99,8,1984,07,21,1976
60216,滋賀県,大津（オオツ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,86.0,8,2013,09,16,81,8,1987,07,14,1977
60226,滋賀県,信楽（シガラキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,110.0,8,2013,09,16,91,8,1984,07,21,1976
60236,滋賀県,土山（ツチヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,125,8,1984,07,21,125,8,1984,07,21,1976
61001,京都府,間人（タイザ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,91.0,8,2013,08,01,80.5,8,2019,07,09,1976
61031,京都府,峰山（ミネヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,153.0,8,2008,07,28,153.0,8,2008,07,28,1976
61076,京都府,宮津（ミヤヅ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,135.5,8,2017,09,17,119.5,8,2008,07,28,1976
61096,京都府,坂浦（サカウラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,118.0,8,2022,07,09,118.0,8,2022,07,09,2013
61111,京都府,舞鶴（マイヅル）,47750,2024,07,05,15,50,0.0,8,0.0,4,,,,,,129.5,8,2018,07,07,129.5,8,2018,07,07,1976
61151,京都府,睦寄（ムツヨリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,137.5,8,2023,08,14,104.0,8,2018,07,07,1977
61187,京都府,福知山（フクチヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,115.5,8,2014,08,17,89.5,8,2018,07,07,1976
61192,京都府,三和（ミワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,133,8,1983,09,28,108.5,8,2022,07,03,1982
61196,京都府,綾部山家（アヤベヤマガ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,72.5,8,2022,07,03,72.5,8,2022,07,03,2021
61201,京都府,本庄（ホンジョウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,112,8,1976,09,10,97.0,8,2022,07,03,1976
61206,京都府,美山（ミヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,118,8,1988,08,24,97.5,8,2022,07,03,1978
61241,京都府,須知（シュウチ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,105.5,8,2022,07,03,105.5,8,2022,07,03,1982
61242,京都府,園部（ソノベ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,105.5,8,2018,08,24,84.0,8,2009,07,19,2002
61251,京都府,京北（ケイホク）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,172.5,8,2018,08,24,113.0,8,2010,07,14,1976
61286,京都府,京都（キョウト）,47759,2024,07,05,15,50,0.0,8,0.0,4,,,,,,139,8,1998,10,15,122.0,8,2021,07,03,1976
61306,京都府,長岡京（ナガオカキョウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,109,8,1986,07,21,109,8,1986,07,21,1976
61326,京都府,京田辺（キョウタナベ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,105.0,8,2016,08,16,97,8,1986,07,21,1976
62016,大阪府,能勢（ノセ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,160.0,8,2018,08,24,104,8,1986,07,21,1976
62037,大阪府,茨木（イバラキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,130.5,8,2014,08,24,58.0,8,2020,07,08,2009
62046,大阪府,枚方（ヒラカタ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,111.5,8,2013,09,16,72,8,1997,07,13,1976
62051,大阪府,豊中（トヨナカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,207,8,1994,09,07,83,8,1997,07,13,1976
62078,大阪府,大阪（オオサカ）,47772,2024,07,05,15,50,0.0,8,0.0,4,,,,,,105,8,1979,09,30,81,8,1995,07,04,1976
62081,大阪府,生駒山（イコマヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,151,8,1999,08,11,71.5,8,2018,07,06,1976
62091,大阪府,堺（サカイ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,115,8,1999,08,11,83.5,8,2018,07,06,1976
62096,大阪府,八尾（ヤオ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,81,8,2004,05,13,73.0,8,2018,07,06,2003
62101,大阪府,関空島（カンクウジマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,150.5,8,2014,10,13,79,8,2007,07,17,2003
62111,大阪府,河内長野（カワチナガノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,115,8,1995,07,04,115,8,1995,07,04,1976
62131,大阪府,熊取（クマトリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,110.0,8,2014,10,13,106,8,2007,07,17,1976
63016,兵庫県,香住（カスミ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,130,8,1985,09,11,57.0,8,2020,07,29,1976
63032,兵庫県,温泉（オンセン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102.5,8,2017,09,17,87.0,8,2008,07,29,2006
63051,兵庫県,豊岡（トヨオカ）,47747,2024,07,05,15,50,0.0,8,0.0,4,,,,,,105,4,2004,10,20,69.0,8,2017,07,25,1976
63071,兵庫県,兎和野高原（ウワノコウゲン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,121.5,8,2011,08,25,67.0,8,2016,07,13,2005
63111,兵庫県,大屋（オオヤ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,114,8,1990,09,18,88.0,8,2013,07,15,1976
63116,兵庫県,八鹿（ヨウカ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108.5,8,2023,08,15,75.0,8,2016,07,13,2005
63121,兵庫県,和田山（ワダヤマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,119.5,8,2017,09,17,84.5,8,2018,07,07,1976
63201,兵庫県,生野（イクノ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,117.5,8,2017,09,17,99,8,1994,07,07,1976
63216,兵庫県,柏原（カイバラ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,138.5,8,2022,07,03,138.5,8,2022,07,03,1976
63241,兵庫県,佐用（サヨウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,186.5,8,2009,08,09,83.0,8,2022,07,12,1976
63251,兵庫県,一宮（イチノミヤ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,127.0,8,2012,07,20,127.0,8,2012,07,20,1976
63321,兵庫県,福崎（フクサキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,119.5,8,2017,09,17,83.0,8,2015,07,17,1976
63331,兵庫県,西脇（ニシワキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108,8,2000,10,09,75,8,1994,07,07,1976
63346,兵庫県,後川（シツカワ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,124.5,8,2018,08,24,80.0,8,2018,07,07,1976
63366,兵庫県,上郡（カミゴオリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108.5,8,2017,09,17,95.0,8,2012,07,07,1976
63383,兵庫県,姫路（ヒメジ）,47769,2024,07,05,15,50,0.0,8,0.0,4,,,,,,113.5,8,2017,09,17,88.0,8,2012,07,07,1976
63411,兵庫県,三田（サンダ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,102,8,2004,10,20,67.0,8,2009,07,26,1976
63461,兵庫県,三木（ミキ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,106,8,1988,08,20,66.5,8,2012,07,07,1977
63477,兵庫県,西宮（ニシノミヤ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108.0,8,2018,09,08,80.5,8,2022,07,12,2006
63491,兵庫県,家島（イエシマ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,191,4,1976,09,10,142,8,1984,07,26,1976
63496,兵庫県,明石（アカシ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,94,8,2004,09,29,64.0,8,2009,07,19,1992
63517,兵庫県,神戸空港（コウベクウコウ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,132.5,8,2014,08,10,64.0,8,2009,07,20,2006
63518,兵庫県,神戸（コウベ）,47770,2024,07,05,15,50,0.0,8,0.0,4,,,,,,108.5,8,2018,08,24,96.5,8,2022,07,12,1999
63551,兵庫県,郡家（グンゲ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,189,4,2004,10,20,93.0,8,2015,07,17,1976
63571,兵庫県,洲本（スモト）,47776,2024,07,05,15,50,0.0,8,0.0,4,,,,,,123.5,8,2018,06,29,113.5,8,2020,07,25,2017
63588,兵庫県,南淡（ナンダン）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,122,8,2004,10,20,92.0,8,2020,07,25,2004
64036,奈良県,奈良（ナラ）,47780,2024,07,05,15,50,0.0,8,0.0,4,,,,,,84,8,2000,05,13,75.5,8,2022,07,09,1976
64041,奈良県,針（ハリ）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,92,8,2007,09,04,84,8,1976,07,26,1976
64056,奈良県,田原本（タワラモト）,,2024,07,05,15,50,0.0,8,0.0,4,,,,,,116,8,1998,08,27,81,8,1976,07,28,1976
