観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,23日の最大値(mm),23日の最大値の品質情報,23日の最大値起時（時）(まで),23日の最大値起時（分）(まで),23日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,22日までの観測史上1位の値(mm),22日までの観測史上1位の値の品質情報,22日までの観測史上1位の値の年,22日までの観測史上1位の値の月,22日までの観測史上1位の値の日,22日までの11月の1位の値(mm),22日までの11月の1位の値の品質情報,22日までの11月の1位の値の年,22日までの11月の1位の値の月,22日までの11月の1位の値の日,統計開始年
44071,東京都,練馬（ネリマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,126.5,8,2013,09,15,40.5,8,2016,11,11,2012
44112,東京都,八王子（ハチオウジ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,203.0,8,2024,08,30,102,8,1993,11,13,1976
44116,東京都,府中（フチュウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,161,8,1991,09,19,122,8,1990,11,30,1976
44126,東京都,世田谷（セタガヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,166,8,1982,09,12,118,8,1993,11,14,1976
44132,東京都,東京（トウキョウ）,47662,2024,11,23,18,00,0.0,8,0.0,4,,,,,,189,8,1993,08,27,123,8,1993,11,14,1976
44136,東京都,江戸川臨海（エドガワリンカイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,175.5,8,2013,10,16,117,8,1993,11,14,1976
44166,東京都,羽田（ハネダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,154,8,1981,10,22,62.5,8,2009,11,11,1976
44172,東京都,大島（オオシマ）,47675,2024,11,23,18,00,0.0,8,0.0,4,,,,,,556.5,8,2013,10,16,174,8,2003,11,30,1991
44173,東京都,大島北ノ山（オオシマキタノヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,284.0,8,2013,10,16,128,8,2003,11,30,2003
44191,東京都,利島（トシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,169.5,8,2021,07,01,81.5,8,2021,11,22,2014
44207,東京都,新島（ニイジマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,199.5,8,2021,07,01,97.5,8,2012,11,12,2003
44216,東京都,神津島（コウヅシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,188.0,8,2010,10,30,86.5,8,2016,11,11,2003
44226,東京都,三宅島（ミヤケジマ）,47677,2024,11,23,18,00,0.0,8,0.0,4,,,,,,266,8,2007,10,27,167,8,1999,11,24,1976
44228,東京都,三宅坪田（ミヤケツボタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,236.0,8,2020,10,10,138,8,2005,11,12,2000
44262,東京都,八重見ヶ原（ヤエミガハラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,218.5,8,2011,08,01,213.0,8,2015,11,19,2003
44263,東京都,八丈島（ハチジョウジマ）,47678,2024,11,23,18,00,0.0,8,0.0,4,,,,,,239.5,8,2015,11,19,239.5,8,2015,11,19,2003
44281,東京都,青ヶ島（アオガシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,337.0,8,2022,10,14,89.5,4,2024,11,09,2014
44301,東京都,父島（チチジマ）,47971,2024,11,23,18,00,12.0,8,17.5,4,16,30,8,,,208,8,1997,11,07,208,8,1997,11,07,1986
44316,東京都,母島（ハハジマ）,,2024,11,23,18,00,12.5,8,12.5,4,18,00,8,,,252.0,8,2023,10,18,112,8,2007,11,08,2007
45061,千葉県,我孫子（アビコ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,175.0,8,2013,10,16,43.5,8,2011,11,19,2010
45081,千葉県,香取（カトリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,284,4,1999,10,27,69.0,8,2010,11,01,1999
45086,千葉県,東庄（トウノショウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,165,8,1996,09,22,76.5,8,2016,11,11,1976
45106,千葉県,船橋（フナバシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,201.5,8,2013,10,16,53.0,8,2016,11,11,1999
45116,千葉県,佐倉（サクラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,189.0,8,2013,10,16,111,8,1993,11,14,1976
45121,千葉県,成田（ナリタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,184.0,8,2013,10,16,72.5,8,2010,11,01,1976
45148,千葉県,銚子（チョウシ）,47648,2024,11,23,18,00,0.0,8,0.0,4,,,,,,140,8,2007,07,15,83.5,8,2016,11,11,1976
45181,千葉県,横芝光（ヨコシバヒカリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,177,8,1999,10,27,77,8,2003,11,25,1976
45212,千葉県,千葉（チバ）,47682,2024,11,23,18,00,0.0,8,0.0,4,,,,,,211.0,8,2013,10,16,98,8,1993,11,14,1976
45261,千葉県,茂原（モバラ）,,2024,11,23,18,00,0.0,8,0.5,4,13,50,8,,,278.0,8,2023,09,08,142,8,1990,11,04,1976
45282,千葉県,木更津（キサラヅ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,200.5,8,2013,10,16,52.5,8,2010,11,01,2006
45291,千葉県,牛久（ウシク）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,219.5,8,2019,10,25,68.0,8,2010,11,01,1978
45326,千葉県,坂畑（サカハタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,236,8,1989,08,01,115,8,1979,11,29,1978
45331,千葉県,大多喜（オオタキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,262.5,8,2023,09,08,109,8,2004,11,12,1976
45346,千葉県,鋸南（キョナン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,263,8,1996,09,22,96,8,2003,11,25,1976
45361,千葉県,鴨川（カモガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,249.0,8,2023,09,08,111,8,2003,11,30,1976
45371,千葉県,勝浦（カツウラ）,47674,2024,11,23,18,00,0.0,8,0.0,4,,,,,,248,8,2007,07,14,146,8,1979,11,11,1976
45401,千葉県,館山（タテヤマ）,47672,2024,11,23,18,00,0.0,8,0.0,4,,,,,,217,8,1996,09,22,111.0,8,2017,11,23,1976
46001,神奈川県,相模湖（サガミコ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,269.0,8,2019,10,12,95,8,1990,11,30,1976
46046,神奈川県,相模原中央（サガミハラチュウオウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,183.5,8,2016,08,22,111,8,1990,11,30,1976
46061,神奈川県,日吉（ヒヨシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,167,8,1989,08,01,123,8,1993,11,14,1976
46076,神奈川県,丹沢湖（タンザワコ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,394.0,8,2010,09,08,105,8,1982,11,30,1976
46091,神奈川県,海老名（エビナ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,209.0,8,2013,04,06,121,8,1993,11,14,1976
46106,神奈川県,横浜（ヨコハマ）,47670,2024,11,23,18,00,0.0,8,0.0,4,,,,,,226,8,1994,08,21,123,8,1993,11,14,1976
46136,神奈川県,平塚（ヒラツカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,168.0,8,2013,09,15,111,8,1993,11,13,1976
46141,神奈川県,辻堂（ツジドウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,175,8,2003,05,31,172,8,1993,11,14,1992
46161,神奈川県,箱根（ハコネ）,,2024,11,23,18,00,0.0,8,0.5,4,13,10,8,,,391.5,8,2019,10,12,144.5,4,2024,11,02,1976
46166,神奈川県,小田原（オダワラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,222.5,8,2010,09,08,113,8,1982,11,30,1976
46211,神奈川県,三浦（ミウラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,196,8,1981,10,22,136,8,1993,11,14,1976
48031,長野県,野沢温泉（ノザワオンセン）,,2024,11,23,18,00,3.5,8,15.0,4,01,00,8,,,108,8,2005,08,16,38.0,8,2023,11,07,1976
48061,長野県,信濃町（シナノマチ）,,2024,11,23,18,00,0.0,8,2.0,4,04,50,8,,,104,8,1985,07,20,35,8,2005,11,06,1976
48066,長野県,飯山（イイヤマ）,,2024,11,23,18,00,5.0,8,8.5,4,00,40,8,,,141,8,1986,09,03,31.0,4,2024,11,02,1976
48097,長野県,小谷（オタリ）,,2024,11,23,18,00,1.0,8,16.0,4,00,40,8,,,177,8,1995,07,11,38,8,1989,11,02,1983
48141,長野県,白馬（ハクバ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,114,8,1995,07,11,37.0,4,2024,11,02,1976
48146,長野県,鬼無里（キナサ）,,2024,11,23,18,00,0.0,8,2.0,4,05,50,8,,,132.0,8,2017,08,11,40,8,1997,11,26,1977
48156,長野県,長野（ナガノ）,47610,2024,11,23,18,00,0.0,8,0.0,4,,,,,,92.0,8,2017,08,11,39.5,4,2024,11,02,1976
48172,長野県,笠岳（カサダケ）,,2024,11,23,18,00,3.0,8,3.5,4,01,30,8,,,187,8,1986,09,03,42,8,1990,11,30,1979
48191,長野県,大町（オオマチ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,100,8,2004,10,20,45.5,8,2009,11,11,1976
48196,長野県,信州新町（シンシュウシンマチ）,,2024,11,23,18,00,0.0,8,2.0,4,07,10,8,,,101.0,8,2019,10,12,41.0,4,2024,11,02,1976
48216,長野県,菅平（スガダイラ）,,2024,11,23,18,00,0.0,8,1.0,4,08,30,8,,,136.0,8,2019,10,12,40.0,4,2024,11,02,1976
48247,長野県,聖高原（ヒジリコウゲン）,,2024,11,23,18,00,0.0,8,3.5,4,08,30,8,,,134.5,8,2019,10,12,47.0,4,2024,11,02,1979
48256,長野県,上田（ウエダ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,113.5,8,2016,08,18,39.0,4,2024,11,02,1976
48296,長野県,穂高（ホタカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,90.0,8,2024,08,13,46.0,8,2009,11,11,1976
48321,長野県,東御（トウミ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,88,8,2007,09,06,36.5,4,2024,11,02,1976
48331,長野県,軽井沢（カルイザワ）,47622,2024,11,23,18,00,0.0,8,0.0,4,,,,,,146.5,8,2019,10,12,41,8,1990,11,30,1976
48346,長野県,上高地（カミコウチ）,,2024,11,23,18,00,0.0,8,0.5,4,11,30,8,,,108,8,1979,08,22,56.0,8,2014,11,29,1976
48361,長野県,松本（マツモト）,47618,2024,11,23,18,00,0.0,8,0.0,4,,,,,,98,8,1981,07,19,42.0,4,2024,11,02,1976
48363,長野県,松本今井（マツモトイマイ）,,2024,11,23,18,00,0.0,8,0.5,4,08,50,8,,,118.5,8,2024,08,14,59.0,4,2024,11,02,2003
48371,長野県,鹿教湯（カケユ）,,2024,11,23,18,00,0.0,8,0.5,4,02,10,8,,,178.5,8,2019,10,12,63.5,4,2024,11,02,1976
48381,長野県,立科（タテシナ）,,2024,11,23,18,00,0.0,8,0.5,4,09,00,8,,,135.0,8,2019,10,12,51.0,4,2024,11,02,1978
48386,長野県,佐久（サク）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,162.5,8,2019,10,12,35.0,4,2024,11,02,1976
48436,長野県,白樺湖（シラカバコ）,,2024,11,23,18,00,0.0,8,2.0,4,04,00,8,,,105.0,8,2019,10,12,52.0,4,2024,11,02,2004
48466,長野県,奈川（ナガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,114,4,1983,09,28,50,8,1997,11,30,1978
48491,長野県,諏訪（スワ）,47620,2024,11,23,18,00,0.0,8,0.0,4,,,,,,106.5,8,2013,08,15,45.5,4,2024,11,02,1976
48516,長野県,北相木（キタアイキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,172.5,8,2019,10,12,30.5,4,2024,11,02,2004
48531,長野県,開田高原（カイダコウゲン）,,2024,11,23,18,00,0.0,8,1.0,4,00,20,8,,,129,8,2004,10,20,61.5,4,2024,11,02,1978
48536,長野県,木祖薮原（キソヤブハラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,106.0,8,2019,10,12,73.0,4,2024,11,02,2019
48546,長野県,辰野（タツノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,113,8,1984,08,06,50.0,4,2024,11,02,1978
48556,長野県,高遠（タカトオ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,96.0,8,2019,10,12,40.0,8,2012,11,17,2004
48561,長野県,原村（ハラムラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,103.5,8,2022,06,06,39,8,1991,11,28,1976
48571,長野県,野辺山（ノベヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,143,8,1987,08,19,48,8,1993,11,13,1976
48601,長野県,御嶽山（オンタケサン）,,2024,11,23,18,00,0.0,8,1.0,4,03,30,8,,,177,8,1983,09,28,127,8,1997,11,26,1976
48606,長野県,木曽福島（キソフクシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,122,8,2004,08,31,79.0,4,2024,11,02,1976
48621,長野県,伊那（イナ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,103,8,1999,06,30,49.0,8,2009,11,14,1993
48681,長野県,宮田高原（ミヤダコウゲン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,118,8,1989,07,09,52.5,8,2009,11,14,1976
48691,長野県,杉島（スギシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,113,8,1983,09,28,62.5,4,2024,11,02,1983
48716,長野県,須原（スハラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,122,8,1983,09,28,56,8,1977,11,17,1976
48717,長野県,南木曽（ナギソ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,139,8,1983,09,28,67,8,1977,11,17,1976
48731,長野県,飯島（イイジマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,140,8,1983,09,28,77.0,4,2024,11,02,1976
48737,長野県,大鹿（オオシカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,130.5,8,2018,09,05,53.5,8,2023,11,07,1983
48767,長野県,飯田（イイダ）,47637,2024,11,23,18,00,0.0,8,0.0,4,,,,,,108,8,1991,09,19,53,8,1977,11,17,1976
48826,長野県,浪合（ナミアイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,210.5,8,2013,09,16,86.0,8,2011,11,19,1978
48836,長野県,阿南（アナン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,197,8,1991,09,19,66.5,8,2009,11,11,1978
48841,長野県,南信濃（ミナミシナノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,175,8,2007,07,30,65.0,8,2009,11,11,1978
49036,山梨県,大泉（オオイズミ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,104.5,8,2018,09,30,53,8,1993,11,13,1976
49052,山梨県,乙女湖（オトメコ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,130.5,8,2013,09,16,36.0,8,2023,11,07,2008
49086,山梨県,韮崎（ニラサキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,133,8,2004,10,20,67,8,1993,11,13,1976
49142,山梨県,甲府（コウフ）,47638,2024,11,23,18,00,0.0,8,0.0,4,,,,,,121,8,2000,09,12,50,8,1993,11,13,1976
49151,山梨県,勝沼（カツヌマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,146,8,1998,09,16,42,8,1982,11,30,1976
49161,山梨県,大月（オオツキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,249.5,8,2017,08,07,75,8,1993,11,13,1976
49172,山梨県,上野原（ウエノハラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,201.5,8,2019,10,12,38.5,8,2016,11,11,2015
49187,山梨県,富士川（フジカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,122.0,8,2019,10,12,32.0,4,2024,11,02,2013
49196,山梨県,古関（フルセキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,210,4,1976,09,09,105,8,1982,11,30,1976
49236,山梨県,切石（キリイシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,204.0,8,2019,10,12,84,8,1993,11,13,1977
49251,山梨県,河口湖（カワグチコ）,47640,2024,11,23,18,00,0.0,8,0.0,4,,,,,,180.0,8,2017,10,23,81,8,1993,11,13,1976
49256,山梨県,山中（ヤマナカ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,258.0,8,2011,09,21,137,8,1993,11,13,1976
49316,山梨県,南部（ナンブ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,263,8,1998,09,16,145,8,1982,11,30,1976
50056,静岡県,白糸（シライト）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,244,8,1979,10,19,150,8,1982,11,30,1976
50106,静岡県,井川（イカワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,282.5,8,2013,09,16,124.0,8,2011,11,19,1978
50112,静岡県,有東木（ウトウギ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,251.5,4,2022,09,24,119.0,8,2023,11,07,2020
50136,静岡県,御殿場（ゴテンバ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,297,8,2007,09,07,226,8,1999,11,01,1976
50196,静岡県,富士（フジ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,223,8,1976,08,09,137,8,1997,11,29,1976
50206,静岡県,三島（ミシマ）,47657,2024,11,23,18,00,0.0,8,0.0,4,,,,,,180,8,2005,08,25,126.0,4,2024,11,02,1976
50226,静岡県,佐久間（サクマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,208,8,1979,10,19,113.5,8,2011,11,19,1976
50232,静岡県,春野（ハルノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,274.5,8,2022,09,24,65.0,8,2023,11,07,2016
50241,静岡県,川根本町（カワネホンチョウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,279,8,1979,10,19,128,8,1982,11,30,1976
50247,静岡県,鍵穴（カギアナ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,336.5,8,2022,09,24,135,8,2000,11,20,1991
50261,静岡県,清水（シミズ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,247.5,8,2022,09,24,156,8,1997,11,29,1978
50281,静岡県,網代（アジロ）,47668,2024,11,23,18,00,0.0,8,0.0,4,,,,,,185.0,8,2024,06,18,134,8,1993,11,13,1976
50296,静岡県,熊（クマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,253.5,8,2011,09,21,131,8,1982,11,30,1976
50317,静岡県,高根山（タカネサン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,335.5,8,2022,09,24,137.5,8,2011,11,19,2009
50331,静岡県,静岡（シズオカ）,47656,2024,11,23,18,00,0.0,8,0.0,4,,,,,,330,8,2003,07,04,119,8,1997,11,29,1976
50371,静岡県,三ヶ日（ミッカビ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,188.5,8,2017,06,21,89.0,8,2011,11,19,1976
50386,静岡県,天竜（テンリュウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,237.0,8,2022,09,24,114,8,2004,11,12,1976
50391,静岡県,三倉（ミクラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,315.5,8,2022,09,24,124.0,8,2011,11,19,1982
50416,静岡県,土肥（トイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,185,8,2003,07,04,162,8,2004,11,12,1990
50426,静岡県,湯ケ島（ユガシマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,283,8,2007,09,06,111,8,1993,11,13,1976
50427,静岡県,天城山（アマギサン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,352.5,8,2016,08,22,265,8,1993,11,13,1976
50456,静岡県,浜松（ハママツ）,47654,2024,11,23,18,00,0.0,8,0.0,4,,,,,,241.0,8,2022,09,23,169,8,2004,11,12,1976
50466,静岡県,掛川（カケガワ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,233.0,8,2022,09,24,224,8,2004,11,12,1976
50476,静岡県,菊川牧之原（キクガワマキノハラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,300,8,1982,09,12,262,8,2004,11,12,1978
50477,静岡県,静岡空港（シズオカクウコウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,215.5,8,2022,09,24,89.5,8,2012,11,26,2009
50491,静岡県,松崎（マツザキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,180,8,2005,08,25,103,4,1977,11,17,1976
50506,静岡県,稲取（イナトリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,299,8,1976,07,11,197,8,1993,11,13,1976
50536,静岡県,磐田（イワタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,246,8,1998,09,23,105,8,2004,11,12,1978
50551,静岡県,御前崎（オマエザキ）,47655,2024,11,23,18,00,0.0,8,0.0,4,,,,,,234.0,8,2022,07,09,156,8,1977,11,17,1976
50561,静岡県,石廊崎（イロウザキ）,47666,2024,11,23,18,00,0.0,8,0.0,4,,,,,,210,8,2005,11,07,210,8,2005,11,07,1976
51011,愛知県,一宮（イチノミヤ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,281,8,2004,07,10,102,8,1990,11,09,1976
51031,愛知県,愛西（アイサイ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,178,8,2000,09,11,113,8,1990,11,30,1979
51056,愛知県,小原（オバラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,166,8,1983,09,28,96,8,1977,11,17,1977
51071,愛知県,稲武（イナブ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,232,8,2000,09,12,97,8,1982,11,30,1976
51077,愛知県,茶臼山（チャウスヤマ）,,2024,11,23,18,00,0.0,8,0.5,4,00,20,8,,,183.5,8,2023,06,02,88.0,8,2011,11,19,2006
51096,愛知県,蟹江（カニエ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,169,8,2000,09,11,108,8,1993,11,13,1976
51106,愛知県,名古屋（ナゴヤ）,47636,2024,11,23,18,00,0.0,8,0.0,4,,,,,,301,8,2000,09,11,87.0,8,2009,11,11,1976
51116,愛知県,豊田（トヨタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,255,8,2000,09,12,78,8,1977,11,17,1976
51192,愛知県,阿蔵（アゾウ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,203.5,8,2013,09,16,69.0,8,2011,11,19,2006
51216,愛知県,大府（オオブ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,108.0,8,2013,08,06,40.5,8,2021,11,22,2012
51226,愛知県,岡崎（オカザキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,261.0,8,2008,08,29,79,8,1982,11,30,1976
51241,愛知県,作手（ツクデ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,229.0,8,2023,06,02,108,8,1982,11,30,1976
51247,愛知県,新城（シンシロ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,192.0,8,2011,09,21,74.0,8,2011,11,19,2002
51261,愛知県,セントレア（セントレア）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,165.5,8,2017,10,23,80.5,8,2009,11,11,2005
51271,愛知県,一色（イッシキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,150,8,1997,09,15,79,8,1977,11,17,1976
51281,愛知県,蒲郡（ガマゴオリ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,209.5,8,2008,08,29,90,8,2000,11,20,1979
51311,愛知県,南知多（ミナミチタ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,307,8,1976,09,12,130,8,2004,11,01,1976
51331,愛知県,豊橋（トヨハシ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,222.5,8,2023,06,02,65.0,8,2010,11,01,2005
51346,愛知県,伊良湖（イラコ）,47653,2024,11,23,18,00,0.0,8,0.0,4,,,,,,240.0,8,2023,06,02,116,8,2000,11,20,1976
51356,愛知県,田原（タハラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,256,8,1997,10,07,113,8,2000,11,20,1976
52041,岐阜県,河合（カワイ）,,2024,11,23,18,00,0.0,8,3.0,4,03,40,8,,,171,8,1999,09,15,54.0,4,2024,11,02,1978
52051,岐阜県,神岡（カミオカ）,,2024,11,23,18,00,0.0,8,2.5,4,00,20,8,,,145,8,1999,09,15,53.0,4,2024,11,02,1978
52081,岐阜県,白川（シラカワ）,,2024,11,23,18,00,0.0,8,5.5,4,03,20,8,,,157,8,2004,10,20,58.0,4,2024,11,02,1978
52111,岐阜県,栃尾（トチオ）,,2024,11,23,18,00,0.0,8,1.0,4,00,50,8,,,110,8,1990,09,13,60.0,4,2024,11,02,1976
52131,岐阜県,御母衣（ミボロ）,,2024,11,23,18,00,0.0,8,4.5,4,03,40,8,,,187,8,2004,10,20,77.5,4,2024,11,02,1982
52137,岐阜県,清見（キヨミ）,,2024,11,23,18,00,0.0,8,2.0,4,06,30,8,,,174,8,2004,10,20,74.5,4,2024,11,02,1990
52146,岐阜県,高山（タカヤマ）,47617,2024,11,23,18,00,0.0,8,1.0,4,08,40,8,,,165.0,8,2014,08,17,66.5,4,2024,11,02,1976
52152,岐阜県,丹生川（ニュウカワ）,,2024,11,23,18,00,0.0,8,1.0,4,01,00,8,,,113.0,8,2023,07,01,63.5,4,2024,11,02,1990
52173,岐阜県,ひるがの（ヒルガノ）,,2024,11,23,18,00,0.0,8,0.5,4,09,30,8,,,257,8,2002,07,10,69,8,1997,11,26,1990
52181,岐阜県,六厩（ムマヤ）,,2024,11,23,18,00,0.0,8,1.5,4,07,40,8,,,193,8,2004,10,20,66,8,1982,11,30,1978
52192,岐阜県,船山（フナヤマ）,,2024,11,23,18,00,0.0,8,0.5,4,10,10,8,,,149,8,2004,10,20,101.5,4,2024,11,02,2002
52196,岐阜県,宮之前（ミヤノマエ）,,2024,11,23,18,00,0.0,8,1.0,4,01,20,8,,,191.5,8,2020,07,08,61.0,4,2024,11,02,1978
52221,岐阜県,長滝（ナガタキ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,239,8,2002,07,10,86,8,1982,11,30,1978
52286,岐阜県,萩原（ハギワラ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,250.5,8,2020,07,08,78,8,1977,11,17,1976
52321,岐阜県,関市板取（セキシイタドリ）,,2024,11,23,18,00,0.0,8,0.5,4,01,30,8,,,203.0,8,2022,07,28,59.5,8,2023,11,06,2006
52331,岐阜県,八幡（ハチマン）,,2024,11,23,18,00,0.0,8,0.5,4,00,40,8,,,233,8,1990,08,14,104,8,1982,11,30,1976
52346,岐阜県,宮地（ミヤジ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,209.0,8,2018,07,08,80,8,1979,11,05,1976
52381,岐阜県,樽見（タルミ）,,2024,11,23,18,00,0.0,8,0.5,4,07,40,8,,,299,8,1989,09,07,140,8,1997,11,26,1976
52406,岐阜県,金山（カナヤマ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,213.5,8,2018,07,08,92,8,1990,11,10,1976
52421,岐阜県,付知（ツケチ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,137.5,8,2011,09,20,69,8,1991,11,28,1982
52461,岐阜県,美濃（ミノ）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,186,8,1976,09,12,99,8,1990,11,09,1976
52476,岐阜県,伽藍（ガラン）,,2024,11,23,18,00,0.0,8,0.0,4,,,,,,211.5,8,2011,09,20,72,8,2005,11,06,1976
