観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,1日の最大値(mm),1日の最大値の品質情報,1日の最大値起時（時）(まで),1日の最大値起時（分）(まで),1日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,31日までの観測史上1位の値(mm),31日までの観測史上1位の値の品質情報,31日までの観測史上1位の値の年,31日までの観測史上1位の値の月,31日までの観測史上1位の値の日,31日までの1月の1位の値(mm),31日までの1月の1位の値の品質情報,31日までの1月の1位の値の年,31日までの1月の1位の値の月,31日までの1月の1位の値の日,統計開始年
87331,宮崎県,西都（サイト）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,84,8,2007,07,13,25,8,1980,01,28,1976
87346,宮崎県,えびの高原（エビノコウゲン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,110.0,8,2010,07,03,30,8,1979,01,29,1976
87352,宮崎県,小林（コバヤシ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,93.5,8,2023,08,09,20.0,8,2015,01,15,2000
87361,宮崎県,野尻（ノジリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77.5,8,2024,07,14,18.0,8,2015,01,15,1976
87371,宮崎県,国富（クニトミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,81.5,8,2017,09,17,35,8,1980,01,28,1976
87376,宮崎県,宮崎（ミヤザキ）,47830,2025,01,01,12,10,0.0,8,0.0,4,,,,,,139.5,8,1995,09,30,53.5,8,1980,01,28,1925
87406,宮崎県,田野（タノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,70.0,8,2017,09,16,16.5,8,2020,01,27,2017
87412,宮崎県,赤江（アカエ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,110.5,8,2016,09,20,37.5,8,2015,01,15,2003
87426,宮崎県,都城（ミヤコノジョウ）,47829,2025,01,01,12,10,0.0,8,0.0,4,,,,,,96.5,8,2012,07,22,37.0,8,1989,01,20,1942
87461,宮崎県,深瀬（フカセ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77.0,8,2016,07,08,31.0,8,2019,01,31,1977
87492,宮崎県,油津（アブラツ）,47835,2025,01,01,12,10,0.0,8,0.0,4,,,,,,89.5,8,1981,09,25,33.0,8,2006,01,14,1949
87501,宮崎県,串間（クシマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,78.5,8,2016,09,17,35.5,8,2015,01,21,1976
88061,鹿児島県,阿久根（アクネ）,47823,2025,01,01,12,10,0.0,8,0.0,4,,,,,,107.0,8,1972,06,27,39.0,8,1973,01,24,1939
88066,鹿児島県,出水（イズミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,74,8,1979,07,17,25,8,1979,01,29,1976
88081,鹿児島県,大口（オオクチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,94.5,8,2010,08,24,19.0,8,2016,01,29,1976
88101,鹿児島県,紫尾山（シビサン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,96.5,8,2021,07,10,34,8,1989,01,20,1976
88107,鹿児島県,さつま柏原（サツマカシワバル）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,104,8,1991,07,27,21.0,8,2023,01,14,1976
88131,鹿児島県,中甑（ナカコシキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,107.5,8,2017,05,12,30,8,1989,01,07,1976
88151,鹿児島県,川内（センダイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,76.5,8,2022,07,08,34,8,1979,01,29,1977
88166,鹿児島県,溝辺（ミゾベ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,101.0,8,2012,07,13,26.5,8,2015,01,15,1976
88211,鹿児島県,八重山（ヤエヤマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,110.5,8,2021,07,09,36.0,8,2015,01,15,1976
88261,鹿児島県,東市来（ヒガシイチキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,98.5,8,2020,07,03,30.5,8,2023,01,14,1976
88286,鹿児島県,牧之原（マキノハラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,96.0,8,2016,09,20,24,8,1989,01,20,1976
88317,鹿児島県,鹿児島（カゴシマ）,47827,2025,01,01,12,10,0.0,8,0.0,4,,,,,,104.5,8,1995,08,11,34.0,8,2015,01,15,1902
88331,鹿児島県,輝北（キホク）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,93,8,2003,09,11,28.5,8,2015,01,15,1977
88341,鹿児島県,大隅（オオスミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,93,8,2006,07,05,27.5,8,2015,01,15,1977
88371,鹿児島県,加世田（カセダ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,87.5,8,2016,09,20,29,8,1995,01,03,1976
88392,鹿児島県,吉ケ別府（ヨシガベップ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,86.0,8,2020,07,06,42,8,1980,01,28,1977
88406,鹿児島県,志布志（シブシ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,88.0,8,2020,07,06,26,8,1980,01,28,1976
88432,鹿児島県,喜入（キイレ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,95.0,8,2016,09,20,28.5,8,2015,01,26,1977
88442,鹿児島県,鹿屋（カノヤ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,109.5,8,2020,07,06,31,8,2003,01,26,1977
88447,鹿児島県,肝付前田（キモツキマエダ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,84.5,8,2022,07,16,30,8,1980,01,28,1977
88466,鹿児島県,枕崎（マクラザキ）,47831,2025,01,01,12,10,0.0,8,0.0,4,,,,,,127.0,8,2000,06,25,46.5,8,1993,01,06,1937
88486,鹿児島県,指宿（イブスキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,78,8,2000,06,25,31,8,2003,01,26,1976
88506,鹿児島県,内之浦（ウチノウラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,128.5,8,2015,04,30,58,8,2001,01,25,1976
88536,鹿児島県,田代（タシロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,107,8,2007,06,22,35,8,2006,01,14,1977
88551,鹿児島県,佐多（サタ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,116.0,8,2010,06,19,33,8,1993,01,14,1977
88612,鹿児島県,種子島（タネガシマ）,47837,2025,01,01,12,10,0.0,8,0.0,4,,,,,,126.0,8,2001,09,02,70.7,8,1960,01,15,1948
88621,鹿児島県,中種子（ナカタネ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,101.0,8,2022,07,09,35.0,8,2009,01,30,2006
88666,鹿児島県,上中（カミナカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,115.0,8,2010,07,03,56.0,8,2009,01,30,1976
88686,鹿児島県,屋久島（ヤクシマ）,47836,2025,01,01,12,10,0.0,8,0.0,4,,,,,,125.0,8,1999,05,18,74.0,8,2009,01,29,1937
88706,鹿児島県,尾之間（オノアイダ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,100.0,8,2019,05,18,47,8,1992,01,06,1976
88736,鹿児島県,中之島（ナカノシマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,129.5,8,2016,09,03,112.0,8,2017,01,07,2002
88746,鹿児島県,平島（タイラジマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,78.0,8,2017,07,05,20.5,8,2020,01,27,2014
88756,鹿児島県,諏訪之瀬島（スワノセジマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,109.5,8,2014,09,21,27.5,8,2016,01,17,2014
88776,鹿児島県,小宝島（コダカラジマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,138.5,8,2018,09,24,28.0,8,2019,01,12,2014
88781,鹿児島県,宝島（タカラジマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,120.0,8,2024,10,15,59.0,8,2019,01,12,2014
88821,鹿児島県,笠利（カサリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,91.0,8,2017,08,05,22.5,8,2009,01,30,2003
88837,鹿児島県,名瀬（ナゼ）,47909,2025,01,01,12,10,0.0,8,0.0,4,,,,,,116.4,8,1949,10,21,97.0,8,1982,01,04,1896
88851,鹿児島県,喜界島（キカイジマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,110.5,8,2017,09,04,43,8,1988,01,21,1978
88901,鹿児島県,古仁屋（コニヤ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,143.5,8,2011,11,02,51.0,8,2009,01,30,1976
88931,鹿児島県,天城（アマギ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,78.0,4,2015,11,17,34.5,8,2017,01,18,2003
88956,鹿児島県,伊仙（イセン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,114.5,8,2015,07,25,62,8,1982,01,04,1977
88971,鹿児島県,沖永良部（オキノエラブ）,47942,2025,01,01,12,10,0.0,8,0.0,4,,,,,,101.0,8,2015,06,19,55.0,8,1979,01,29,1969
88986,鹿児島県,与論島（ヨロンジマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,102,8,1987,10,25,53,8,1979,01,29,1978
91011,沖縄県,伊是名（イゼナ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,95.5,8,2011,10,05,64,8,1979,01,29,1977
91021,沖縄県,奥（オク）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,86.0,8,2018,06,16,40,8,1998,01,14,1976
91046,沖縄県,国頭（クニガミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,86.0,8,2012,09,16,31.5,8,2013,01,13,2005
91066,沖縄県,本部（モトブ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77.5,8,2020,06,22,40.5,8,2016,01,05,1981
91081,沖縄県,東（ヒガシ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,101.5,8,2024,11,09,37.5,8,2020,01,16,1981
91096,沖縄県,粟国（アグニ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,103.0,8,2018,06,16,41.5,8,2022,01,23,2003
91107,沖縄県,名護（ナゴ）,47940,2025,01,01,12,10,0.0,8,0.0,4,,,,,,108.5,8,1969,10,07,46.0,8,1969,01,19,1967
91121,沖縄県,読谷（ヨミタン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,96.5,8,2014,07,09,46.5,8,2017,01,19,1976
91141,沖縄県,北原（キタハラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,102.5,8,2010,10,22,41,8,2006,01,12,2003
91146,沖縄県,久米島（クメジマ）,47929,2025,01,01,12,10,0.0,8,0.0,4,,,,,,95.5,8,1998,10,05,62.5,8,2016,01,17,1958
91151,沖縄県,渡名喜（トナキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,92.5,8,2019,08,02,34.0,8,2016,01,17,2014
91161,沖縄県,胡屋（ゴヤ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,105,8,1988,09,07,40,8,2006,01,12,1976
91166,沖縄県,宮城島（ミヤギジマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,85.0,8,2012,11,04,37.5,8,2021,01,23,2007
91181,沖縄県,渡嘉敷（トカシキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,115.5,8,2020,08,24,60,8,2007,01,21,1977
91197,沖縄県,那覇（ナハ）,47936,2025,01,01,12,10,0.0,8,0.0,4,,,,,,110.5,8,1998,07,17,45.7,8,1903,01,31,1900
91236,沖縄県,安次嶺（アシミネ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,81,8,2005,06,17,35,8,2007,01,21,2003
91241,沖縄県,糸数（イトカズ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,110,8,2007,12,21,44.0,8,2016,01,11,1976
92006,沖縄県,北大東（キタダイトウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,74.0,8,2021,06,21,24.5,8,2020,01,26,2003
92011,沖縄県,南大東（ミナミダイトウ）（南大東島（ミナミダイトウジマ））,47945,2025,01,01,12,10,0.0,8,0.0,4,,,,,,112.5,8,2021,08,06,50.5,8,1979,01,31,1942
92012,沖縄県,旧東（キュウトウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,96.5,8,2021,08,06,40.0,8,2020,01,26,2003
93012,沖縄県,下地島（シモジシマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,114.5,8,2021,07,14,54.0,8,2019,01,12,2003
93041,沖縄県,宮古島（ミヤコジマ）,47927,2025,01,01,12,10,0.0,8,0.0,4,,,,,,138.0,8,1970,04,19,66.0,8,2016,01,17,1937
93042,沖縄県,鏡原（カガミハラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,100.0,8,2024,05,21,54.5,4,2019,01,16,2003
93051,沖縄県,城辺（グスクベ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,117.5,8,2018,08,12,60.5,8,2016,01,17,1978
93062,沖縄県,仲筋（ナカスジ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,145.5,8,2010,11,19,79.5,8,2016,01,17,2003
94001,沖縄県,伊原間（イバルマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,109,8,1978,09,13,66.5,8,2016,01,17,1977
94011,沖縄県,所野（トコロノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,130.5,8,2015,04,19,33.0,8,2013,01,13,2003
94017,沖縄県,与那国島（ヨナグニジマ）,47912,2025,01,01,12,10,0.0,8,0.0,4,,,,,,110.0,8,2008,09,13,61.7,8,1958,01,13,1956
94036,沖縄県,川平（カビラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,127,8,2000,11,12,68.5,8,2016,01,17,1978
94062,沖縄県,西表島（イリオモテジマ）,47917,2025,01,01,12,10,0.0,8,0.0,4,,,,,,100.0,8,2011,10,03,46.0,8,1991,01,26,1955
94081,沖縄県,石垣島（イシガキジマ）,47918,2025,01,01,12,10,0.0,8,0.0,4,,,,,,126.0,8,2020,05,12,60.5,8,1990,01,15,1896
94086,沖縄県,盛山（モリヤマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,92.0,8,2013,03,18,33.0,8,2018,01,31,2013
94101,沖縄県,大原（オオハラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,123,8,1986,05,13,40.5,8,2011,01,14,1978
94116,沖縄県,波照間（ハテルマ）,,2025,01,01,12,10,0.5,8,1.0,4,11,37,4,,,118,8,2000,03,10,67,8,1990,01,15,1979
